rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,1.3080212433165224e-05,19.500986193293887,219.27708359619595,BLK;CD79B;CD79A;CD19;CD22,0.004576511728850211,0,0,11,pos,Reactome_2022
2,CD22 Mediated BCR Regulation R-HSA-5690714,1.9269523068842994e-05,100.49238578680203,1091.0444080855816,CD79B;CD79A;CD22,0.004576511728850211,0,0,11,pos,Reactome_2022
3,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,5.3162099096467675e-05,60.28934010152284,593.3776232841345,MYC;LEF1;TCF7,0.006312999267705536,0,0,11,pos,Reactome_2022
