rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Tyrosine Catabolism R-HSA-8963684,0.0009754681839454337,66.65656565656566,462.10284137848555,GSTZ1;HGD,0.3609232280598105,0,0,245,pos,Reactome_2022
2,Phenylalanine And Tyrosine Metabolism R-HSA-8963691,0.0051570205394645754,22.21212121212121,117.00004466783103,GSTZ1;HGD,0.7457068767986691,0,0,245,pos,Reactome_2022
3,Regulation Of Pyruvate Dehydrogenase (PDH) Complex R-HSA-204174,0.010888425001890752,14.275613275613276,64.52655688502057,GSTZ1;RXRA,0.7457068767986691,0,0,245,pos,Reactome_2022
