rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Response To Zinc Ion (GO:0010043),1.4021228325364553e-07,32.199131850244164,508.1057862758166,MT2A;MT1M;MT1F;MT1X;D2HGDH;MT1E,0.00016179243285074712,0,0,65,neg,GO_Biological_Process_2023
2,Cellular Response To Zinc Ion (GO:0071294),2.632911844601255e-07,50.743589743589745,768.7656511195227,MT2A;MT1M;MT1F;MT1X;MT1E,0.00016179243285074712,0,0,65,neg,GO_Biological_Process_2023
3,Cellular Response To Copper Ion (GO:0071280),1.3051359438883009e-06,33.82051282051282,458.24100564202934,MT2A;MT1M;MT1F;MT1X;MT1E,0.000534670691679574,0,0,65,neg,GO_Biological_Process_2023
