rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Hydrogen Peroxide Catabolic Process (GO:0042744),1.3051359438883009e-06,33.82051282051282,458.24100564202934,PRDX5;HBB;HBA1;HBD;HBQ1,0.0018063081463414084,0,0,44,pos,GO_Biological_Process_2023
2,Negative Regulation Of Anoikis (GO:2000811),1.6073421914510297e-05,33.6530612244898,371.4740483715657,NOTCH1;CAV1;PDK4;MCL1,0.011122807964841126,0,0,44,pos,GO_Biological_Process_2023
3,Regulation Of Anoikis (GO:2000209),5.082545165940558e-05,23.74909963985594,234.8100391955592,NOTCH1;CAV1;PDK4;MCL1,0.021203256369719987,0,0,44,pos,GO_Biological_Process_2023
