rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,HOXB7 human,0.004247232134539841,24.98989898989899,136.4820277236255,DAPK1;PDGFA,0.38813610845960894,0,0,241,pos,TRRUST_Transcription_Factors_2019
2,NFATC2 mouse,0.01844202324839397,10.516214779372675,41.9925427496273,BACE1;IL2RA,0.38813610845960894,0,0,241,pos,TRRUST_Transcription_Factors_2019
3,MYB human,0.05272745114535424,5.704184704184704,16.785242657704043,CTSG;ELANE,0.38813610845960894,0,0,241,pos,TRRUST_Transcription_Factors_2019
