rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,0.000316376872754873,13.913441238564392,112.12252948199962,KSR1;MARK3;VCL;MAPK3,0.10630007836532605,0,0,167,neg,Reactome_2022
2,MAP2K And MAPK Activation R-HSA-5674135,0.0004949472916124923,12.224489795918368,93.04131653695897,KSR1;MARK3;VCL;MAPK3,0.10630007836532605,0,0,167,neg,Reactome_2022
3,Signaling By RAF1 Mutants R-HSA-9656223,0.0005488816438829229,11.864345738295318,89.07309099917518,KSR1;MARK3;VCL;MAPK3,0.10630007836532605,0,0,167,neg,Reactome_2022
