rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,heme Metabolism,0.004067400402162354,3.684635829149776,20.28300352206346,HEBP1;NARF;CAT;HTRA2;MARK3;LPIN2;EPOR,0.15456121528216946,0,0,167,neg,MSigDB_Hallmark_2020
2,Adipogenesis,0.015493990781832804,3.1256244021681368,13.025424015927582,COL4A1;GPX3;CAT;PIM3;APOE;COQ5,0.19625721656988218,0,0,167,neg,MSigDB_Hallmark_2020
3,KRAS Signaling Up,0.015493990781832804,3.1256244021681368,13.025424015927582,PIGR;SPON1;ACE;JUP;C3AR1;FBXO4,0.19625721656988218,0,0,167,neg,MSigDB_Hallmark_2020
