rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Complement,0.0508439984704279,2.5779092702169626,7.679574154313181,FCN1;KLK1;PDGFB;ME1;CTSB,0.8673678080217752,0,0,243,neg,MSigDB_Hallmark_2020
2,Glycolysis,0.1410458258534753,2.0412328196584757,3.9981023755392973,HOMER1;NASP;SRD5A3;ME1,0.8673678080217752,0,0,243,neg,MSigDB_Hallmark_2020
3,heme Metabolism,0.1410458258534753,2.0412328196584757,3.9981023755392973,DAAM1;HBB;CTSB;AGPAT4,0.8673678080217752,0,0,243,neg,MSigDB_Hallmark_2020
