rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,GATA6 mouse,0.00041017649693527065,25.111675126903553,195.84402098106767,SFTPC;TTF1;MYLK,0.05701453307400262,0,0,201,pos,TRRUST_Transcription_Factors_2019
2,FOXO4 mouse,0.0020216133697869413,39.98989898989899,248.09171029141777,BCL2L11;CCND1,0.1240698926702059,0,0,201,pos,TRRUST_Transcription_Factors_2019
3,STAT5B human,0.0026777674677022855,33.323232323232325,197.36590289038227,CCND1;ESR2,0.1240698926702059,0,0,201,pos,TRRUST_Transcription_Factors_2019
