rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Herpes simplex virus 1 infection,0.0005093560472846773,3.0039100684261975,22.77673740660482,ZNF441;ZNF682;ZNF324B;ZNF19;HLA-DRB5;ZNF77;HLA-F;HLA-E;ZNF829;ZNF816;ZNF93;ZNF846;ZNF786;HLA-DQB1,0.04236593568217869,0,0,148,pos,KEGG_2021_Human
2,Allograft rejection,0.0005488816438829229,11.864345738295318,89.07309099917518,HLA-DRB5;HLA-F;HLA-E;HLA-DQB1,0.04236593568217869,0,0,148,pos,KEGG_2021_Human
3,Graft-versus-host disease,0.0008067730463282587,10.613319011815252,75.59302673955138,HLA-DRB5;HLA-F;HLA-E;HLA-DQB1,0.04236593568217869,0,0,148,pos,KEGG_2021_Human
