rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Epithelial Mesenchymal Transition,0.0009340556104345935,4.255208333333333,29.684225172013964,ACTA2;TAGLN;SPARC;SERPINE2;DST;COL5A2;FBLN5;MYLK,0.03923033563825293,0,0,147,neg,MSigDB_Hallmark_2020
2,p53 Pathway,0.0508439984704279,2.5779092702169626,7.679574154313181,SEC61A1;TSC22D1;ABCC5;HSPA4L;COQ8A,0.7118159785859905,0,0,147,neg,MSigDB_Hallmark_2020
3,KRAS Signaling Up,0.0508439984704279,2.5779092702169626,7.679574154313181,CAB39L;MMD;TMEM176B;TMEM176A;IL2RG,0.7118159785859905,0,0,147,neg,MSigDB_Hallmark_2020
