rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Purine metabolism,0.00032167481988608864,5.850080693111357,47.046169914620414,NME7;NUDT2;AK5;NTPCR;HDDC3;PDE9A;PAPSS2,0.04728619852325503,0,0,228,neg,KEGG_2021_Human
2,Allograft rejection,0.006424287048407678,8.599709934735316,43.40849457481817,HLA-DRB5;HLA-B;HLA-F,0.28194624971429777,0,0,228,neg,KEGG_2021_Human
3,Graft-versus-host disease,0.00849123527188726,7.716126513080828,36.79605293636041,HLA-DRB5;HLA-B;HLA-F,0.28194624971429777,0,0,228,neg,KEGG_2021_Human
