rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Reverse Cholesterol Transport (GO:0043691),1.6073421914510297e-05,33.6530612244898,371.4740483715657,APOA1;LCAT;ABCG1;CES1,0.018789830218062537,0,0,144,neg,GO_Biological_Process_2023
2,Regulation Of Epidermis Development (GO:0045682),5.3162099096467675e-05,60.28934010152284,593.3776232841345,KRT2;MAFG;KRT10,0.031073246921885355,0,0,144,neg,GO_Biological_Process_2023
3,Phospholipid Efflux (GO:0033700),0.00015320271943439296,37.6751269035533,330.92884130781977,APOA1;ABCA7;ABCG1,0.04494444629614781,0,0,144,neg,GO_Biological_Process_2023
