rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,"Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824",7.739574933451497e-05,9.390166534496432,88.89275047707838,MYLIP;APOA1;LCAT;FURIN;VLDLR;ABCG1,0.029414922131403447,0,0,144,neg,Reactome_2022
2,HDL Remodeling R-HSA-8964058,0.00011224655254723089,43.059463379260336,391.61775629527256,APOA1;LCAT;ABCG1,0.029414922131403447,0,0,144,neg,Reactome_2022
3,Endosomal/Vacuolar Pathway R-HSA-1236977,0.00015320271943439296,37.6751269035533,330.92884130781977,CTSL;HLA-C;HLA-A,0.029414922131403447,0,0,144,neg,Reactome_2022
