rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Notch Signaling,0.0039464456405227145,10.382110974969368,57.46436072810552,NOTCH2;NOTCH1;DTX2,0.1420720430588177,0,0,7,pos,MSigDB_Hallmark_2020
2,IL-2/STAT5 Signaling,0.04996024744407145,2.591329632566746,7.7649908706521895,RRAGD;ETFBKMT;MXD1;IGF2R;WLS,0.4460862731205512,0,0,7,pos,MSigDB_Hallmark_2020
3,TNF-alpha Signaling via NF-kB,0.0508439984704279,2.5779092702169626,7.679574154313181,SNN;CCRL2;MXD1;SQSTM1;TLR2,0.4460862731205512,0,0,7,pos,MSigDB_Hallmark_2020
