rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Amino Acids Regulate mTORC1 R-HSA-9639288,0.00022050262506885927,10.128205128205128,85.27544560100635,FLCN;RRAGC;RRAGD;ATP6V1B2;FNIP1,0.12568649628924977,0,0,7,pos,Reactome_2022
2,Defective LFNG Causes SCDO3 R-HSA-5083630,0.0009754681839454337,66.65656565656566,462.10284137848555,NOTCH2;NOTCH1,0.1853389549496324,0,0,7,pos,Reactome_2022
3,NR1H2 And NR1H3 Regulate Gene Expression To Limit Cholesterol Uptake R-HSA-9031525,0.0009754681839454337,66.65656565656566,462.10284137848555,MYLIP;NR1H3,0.1853389549496324,0,0,7,pos,Reactome_2022
