rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,CHL1 Interactions R-HSA-447041,0.0034202318391573132,28.561327561327563,162.17255858986445,ITGA10;ITGA1,0.718797652099079,0,0,191,neg,Reactome_2022
2,Androgen Biosynthesis R-HSA-193048,0.0051570205394645754,22.21212121212121,117.00004466783103,POMC;SRD5A3,0.718797652099079,0,0,191,neg,Reactome_2022
3,Platelet Adhesion To Exposed Collagen R-HSA-75892,0.0061478754316609515,19.98989898989899,101.78154350719133,ITGA10;ITGA1,0.718797652099079,0,0,191,neg,Reactome_2022
