rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Mitotic Spindle,0.04996024744407145,2.591329632566746,7.7649908706521895,CENPE;CENPF;ARHGEF2;WASF1;PAFAH1B1,0.43129829892365096,0,0,95,neg,MSigDB_Hallmark_2020
2,TNF-alpha Signaling via NF-kB,0.0508439984704279,2.5779092702169626,7.679574154313181,ABCA1;SOCS3;SPSB1;KYNU;IER2,0.43129829892365096,0,0,95,neg,MSigDB_Hallmark_2020
3,G2-M Checkpoint,0.0508439984704279,2.5779092702169626,7.679574154313181,CENPE;CENPF;SFPQ;HMGB3;PAFAH1B1,0.43129829892365096,0,0,95,neg,MSigDB_Hallmark_2020
