rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Thiamine metabolism,0.009590008493683598,15.374514374514375,71.44588341233826,THTPA;AK5,0.9314539460700662,0,0,239,neg,KEGG_2021_Human
2,Circadian rhythm,0.0382674239788824,6.886450714036921,22.47156498788087,PER2;BHLHE41,0.9314539460700662,0,0,239,neg,KEGG_2021_Human
3,SNARE interactions in vesicular transport,0.042893951553666966,6.4415118931247966,20.28447846195992,VAMP1;BET1L,0.9314539460700662,0,0,239,neg,KEGG_2021_Human
