rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,KRAS Signaling Dn,0.0009340556104345935,4.255208333333333,29.684225172013964,FGGY;DTNB;STAG3;MYO15A;IGFBP2;GPRC5C;THNSL2;MYH7,0.03456005758607996,0,0,170,pos,MSigDB_Hallmark_2020
2,Epithelial Mesenchymal Transition,0.015493990781832804,3.1256244021681368,13.025424015927582,DST;COL4A1;IGFBP2;TIMP1;MEST;LOXL1,0.16238461028792317,0,0,170,pos,MSigDB_Hallmark_2020
3,Xenobiotic Metabolism,0.015493990781832804,3.1256244021681368,13.025424015927582,CYP27A1;GSTM4;MT2A;KYNU;PTGDS;FBP1,0.16238461028792317,0,0,170,pos,MSigDB_Hallmark_2020
