rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cellular Response To Zinc Ion (GO:0071294),1.2150001455530943e-05,36.714285714285715,415.53894085341443,MT2A;MT1F;MT1X;MT1E,0.012769651529763022,0,0,170,pos,GO_Biological_Process_2023
2,Cellular Response To Copper Ion (GO:0071280),4.146798801190002e-05,25.23469387755102,254.6329194525256,MT2A;MT1F;MT1X;MT1E,0.021791427700253458,0,0,170,pos,GO_Biological_Process_2023
3,Response To Copper Ion (GO:0046688),8.814271911404375e-05,20.183673469387756,188.4459421090328,MT2A;MT1F;MT1X;MT1E,0.02735594318241364,0,0,170,pos,GO_Biological_Process_2023
