rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,B cell receptor signaling pathway,0.008869377884041707,5.227405247813411,24.700277159233604,NFKBIA;CR2;LILRB3;FCGR2B,0.705061407951084,0,0,203,neg,KEGG_2021_Human
2,Thiamine metabolism,0.009590008493683598,15.374514374514375,71.44588341233826,AK5;NTPCR,0.705061407951084,0,0,203,neg,KEGG_2021_Human
3,Primary bile acid biosynthesis,0.012259680874864825,13.323232323232324,58.64139939765107,AMACR;HSD17B4,0.705061407951084,0,0,203,neg,KEGG_2021_Human
