rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Inflammatory Response,0.015493990781832804,3.1256244021681368,13.025424015927582,NFKBIA;CALCRL;MYC;LAMP3;C3AR1;BEST1,0.5577836681459809,0,0,203,neg,MSigDB_Hallmark_2020
2,IL-2/STAT5 Signaling,0.04996024744407145,2.591329632566746,7.7649908706521895,IFITM3;SOCS1;AMACR;MYC;SCN9A,0.5941044715520809,0,0,203,neg,MSigDB_Hallmark_2020
3,TNF-alpha Signaling via NF-kB,0.0508439984704279,2.5779092702169626,7.679574154313181,NFKBIA;DUSP1;MYC;IER3;EIF1,0.5941044715520809,0,0,203,neg,MSigDB_Hallmark_2020
