rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Double-Stranded DNA Binding (GO:0003690),0.0008650810734225939,2.6287203401453847,18.539542634229036,STAT1;IFIT5;FOXJ2;RFX3;ARNT;USF2;TBX19;KLF3;NR2F6;ETV7;RXRA;IRF2;ZNF768;IRF7;HES1;ATF7,0.15634459104697046,0,0,23,neg,GO_Molecular_Function_2023
2,Natural Killer Cell Lectin-Like Receptor Binding (GO:0046703),0.0020216133697869413,39.98989898989899,248.09171029141777,MICA;MICB,0.15634459104697046,0,0,23,neg,GO_Molecular_Function_2023
3,5'-3' DNA Exonuclease Activity (GO:0035312),0.0026777674677022855,33.323232323232325,197.36590289038227,DCLRE1B;MGME1,0.15634459104697046,0,0,23,neg,GO_Molecular_Function_2023
