rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Interferon Alpha/Beta Signaling R-HSA-909733,1.3722979536345565e-17,30.658385093167702,1190.3872180428737,RSAD2;STAT1;STAT2;MX1;IFIT5;IFI6;ISG15;IFIT1;USP18;IFIT3;IFIT2;IRF1;OAS3;IRF2;IRF7;GBP2,6.751705931882018e-15,0,0,23,neg,Reactome_2022
2,Interferon Signaling R-HSA-913531,1.2875335832821629e-14,12.11111111111111,387.35527247124753,RSAD2;STAT1;STAT2;MX1;IFIT5;IFI6;UBE2L6;ISG15;IFIT1;USP18;IFIT3;PML;IFIT2;HERC5;TRIM5;IRF1;OAS3;IRF2;IRF7;GBP2,3.167332614874121e-12,0,0,23,neg,Reactome_2022
3,Cytokine Signaling In Immune System R-HSA-1280215,2.0629528254722257e-09,4.421965317919075,88.43544806130794,IL1RN;IFIT5;IFI6;UBE2L6;IFIT1;USP18;IFIT3;IFIT2;HERC5;TRIM5;NKIRAS2;NDN;CCL2;GBP2;IL15RA;RSAD2;CISH;STAT1;STAT2;MX1;ISG15;PML;IL1B;IRF1;OAS3;IRF2;IRF7,3.38324263377445e-07,0,0,23,neg,Reactome_2022
