rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,FOXO1 mouse,0.0001268747654680824,11.512820512820513,103.29659526813114,EGR1;BCL2L11;CCL20;NOS3;MYH7,0.013829349436020983,0,0,241,neg,TRRUST_Transcription_Factors_2019
2,MLXIPL mouse,0.009590008493683598,15.374514374514375,71.44588341233826,GPAM;ACACB,0.18669253720868242,0,0,241,neg,TRRUST_Transcription_Factors_2019
3,RFXANK human,0.009590008493683598,15.374514374514375,71.44588341233826,HLA-DRB5;HLA-DQB1,0.18669253720868242,0,0,241,neg,TRRUST_Transcription_Factors_2019
