rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Herpes simplex virus 1 infection,0.0001538519857064991,3.242739634043982,28.46969601105985,ZNF155;ZNF595;SP100;HLA-C;ZNF77;ZNF607;ZNF649;ZNF527;ZNF337;ZNF304;IKBKG;ZNF675;ZNF256;ZNF354C;ZNF211,0.026462541541517847,0,0,36,neg,KEGG_2021_Human
2,Biosynthesis of unsaturated fatty acids,0.029644233408498193,7.98989898989899,28.11236101024157,ELOVL6;HACD4,0.8212280028570194,0,0,36,neg,KEGG_2021_Human
3,Fatty acid elongation,0.029644233408498193,7.98989898989899,28.11236101024157,ELOVL6;HACD4,0.8212280028570194,0,0,36,neg,KEGG_2021_Human
