rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Oxygen Transport (GO:0015671),1.9440565830475138e-06,67.3265306122449,885.3932781130271,HBG2;HBB;HBA1;HBD,0.001838330852901805,0,0,131,pos,GO_Biological_Process_2023
2,Carbon Dioxide Transport (GO:0015670),3.031048397200008e-06,57.70553935860058,733.2413213987782,HBG2;HBB;HBA1;HBD,0.001838330852901805,0,0,131,pos,GO_Biological_Process_2023
3,Gas Transport (GO:0015669),1.2150001455530943e-05,36.714285714285715,415.53894085341443,HBG2;HBB;HBA1;HBD,0.004912650588519678,0,0,131,pos,GO_Biological_Process_2023
