rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Herpes simplex virus 1 infection,0.011817827944419653,2.308084264963115,10.243615051929037,CASP9;ZNF154;ZNF682;ZNF90;ZNF273;ZNF680;ZNF93;ZNF418;ZNF107;ZNF44;HLA-DQA2,0.8107521238872735,0,0,118,neg,KEGG_2021_Human
2,Fluid shear stress and atherosclerosis,0.051076976447006386,2.9727891156462585,8.842327688335232,GSTA4;NOS3;SUMO2;KLF2,0.8107521238872735,0,0,118,neg,KEGG_2021_Human
3,Cell adhesion molecules,0.061522027918688216,2.7857142857142856,7.767574259975069,ALCAM;CD8B;CLDN7;HLA-DQA2,0.8107521238872735,0,0,118,neg,KEGG_2021_Human
