rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,NR1H3 mouse,2.0854898756677612e-05,31.062794348508636,334.7923648041761,ABCA1;SREBF1;APOE;ABCG1,0.0025025878508013136,0,0,187,neg,TRRUST_Transcription_Factors_2019
2,FOXA1 mouse,0.004247232134539841,24.98989898989899,136.4820277236255,SFTPC;SFTPD,0.20628082157858302,0,0,187,neg,TRRUST_Transcription_Factors_2019
3,RORA mouse,0.0051570205394645754,22.21212121212121,117.00004466783103,PCP2;E2F1,0.20628082157858302,0,0,187,neg,TRRUST_Transcription_Factors_2019
