rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Scavenging Of Heme From Plasma R-HSA-2168880,0.00020276702349047898,33.48730964467005,284.75776049641166,IGLL5;APOA1;JCHAIN,0.10239734686269188,0,0,26,pos,Reactome_2022
2,Defective F9 Activation R-HSA-9673221,0.0009754681839454337,66.65656565656566,462.10284137848555,GP9;GP1BA,0.246305716446222,0,0,26,pos,Reactome_2022
3,Defective Factor IX Causes Hemophilia B R-HSA-9668250,0.0026777674677022855,33.323232323232325,197.36590289038227,GP9;GP1BA,0.4318042696936108,0,0,26,pos,Reactome_2022
