rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Autophagy,0.012285432640016485,3.8205128205128207,16.807738908917543,RRAGA;DEPTOR;IRS1;DAPK1;SQSTM1,0.5830860156415272,0,0,93,neg,KEGG_2021_Human
2,Choline metabolism in cancer,0.016905547622331568,4.278332609639601,17.456082420924414,CHKA;CHPT1;DGKK;PLD2,0.5830860156415272,0,0,93,neg,KEGG_2021_Human
3,Glycerophospholipid metabolism,0.016905547622331568,4.278332609639601,17.456082420924414,CHKA;CHPT1;DGKK;PLD2,0.5830860156415272,0,0,93,neg,KEGG_2021_Human
