rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Tyrosine Catabolism R-HSA-8963684,0.0009754681839454337,66.65656565656566,462.10284137848555,GSTZ1;FAH,0.40091742360157323,0,0,176,neg,Reactome_2022
2,Phenylalanine And Tyrosine Metabolism R-HSA-8963691,0.0051570205394645754,22.21212121212121,117.00004466783103,GSTZ1;FAH,0.41816264590653807,0,0,176,neg,Reactome_2022
3,Scavenging Of Heme From Plasma R-HSA-2168880,0.0061478754316609515,19.98989898989899,101.78154350719133,HBA1;JCHAIN,0.41816264590653807,0,0,176,neg,Reactome_2022
