rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,NKX2-1 mouse,0.0051570205394645754,22.21212121212121,117.00004466783103,PAX8;SFTPC,0.3833477942982046,0,0,204,neg,TRRUST_Transcription_Factors_2019
2,TP63 human,0.009590008493683598,15.374514374514375,71.44588341233826,FDXR;DDB2,0.3833477942982046,0,0,204,neg,TRRUST_Transcription_Factors_2019
3,GATA4 human,0.015214448401771344,11.754604872251932,49.19901329869125,NOS3;FCGR2B,0.3833477942982046,0,0,204,neg,TRRUST_Transcription_Factors_2019
