rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Bile Acid Metabolism,0.005381572076205341,4.71914689671699,24.65647950040891,AMACR;PEX11A;PXMP2;ALDH1A1;FDXR,0.19911816681959763,0,0,204,neg,MSigDB_Hallmark_2020
2,Pperoxisome,0.020556458565384676,4.020408163265306,15.617597552926842,PEX11A;ALDH1A1;CRAT;ESR2,0.38029448345961653,0,0,204,neg,MSigDB_Hallmark_2020
3,Myogenesis,0.1410458258534753,2.0412328196584757,3.9981023755392973,TAGLN;PICK1;CRAT;MYH7,0.6523369445723233,0,0,204,neg,MSigDB_Hallmark_2020
