rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Fatigable weakness (HP:0003473),0.000330570754905644,27.395939086294415,219.56995457412373,CHRNB1;DOK7;COLQ,0.047491998454777515,0,0,30,pos,Human_Phenotype_Ontology
2,Abnormality of the neuromuscular junction (HP:0003398),0.000330570754905644,27.395939086294415,219.56995457412373,CHRNB1;DOK7;COLQ,0.047491998454777515,0,0,30,pos,Human_Phenotype_Ontology
3,Agammaglobulinemia (HP:0004432),0.000330570754905644,27.395939086294415,219.56995457412373,CD79B;IGHM;CD79A,0.047491998454777515,0,0,30,pos,Human_Phenotype_Ontology
