rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,KRAS Signaling Dn,0.015493990781832804,3.1256244021681368,13.025424015927582,FGGY;STAG3;KCNMB1;SGK1;THNSL2;MYH7,0.5577836681459809,0,0,226,pos,MSigDB_Hallmark_2020
2,IL-2/STAT5 Signaling,0.04996024744407145,2.591329632566746,7.7649908706521895,NT5E;P2RX4;SCN9A;PIM1;COCH,0.6101279816451348,0,0,226,pos,MSigDB_Hallmark_2020
3,Epithelial Mesenchymal Transition,0.0508439984704279,2.5779092702169626,7.679574154313181,NT5E;SERPINE2;ANPEP;FN1;PRSS2,0.6101279816451348,0,0,226,pos,MSigDB_Hallmark_2020
