rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Antiviral Innate Immune Response (GO:0140374),9.34439910541812e-05,12.357098186366478,114.65098986831539,USP44;DHX58;MX1;EIF2AK2;USP18,0.11474922101453452,0,0,106,neg,GO_Biological_Process_2023
2,Reverse Cholesterol Transport (GO:0043691),0.0005011239651713426,23.178836392034363,176.1280286078286,LIPC;ABCG1;CES1,0.17849849224746273,0,0,106,neg,GO_Biological_Process_2023
3,Negative Regulation Of Lipid Storage (GO:0010888),0.0007195272026923491,20.086294416243653,145.36282995258424,NFKBIA;ABCG1;CES1,0.17849849224746273,0,0,106,neg,GO_Biological_Process_2023
