rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Epithelial Mesenchymal Transition,0.0009340556104345935,4.255208333333333,29.684225172013964,FBN2;CALD1;TPM1;IGFBP2;FN1;GPX7;TIMP1;PRSS2,0.03642816880694915,0,0,187,pos,MSigDB_Hallmark_2020
2,Coagulation,0.012646724258671974,3.791594370541739,16.57062118510299,PROS1;FN1;APOA1;TIMP1;ISCU,0.2466111230441035,0,0,187,pos,MSigDB_Hallmark_2020
3,IL-2/STAT5 Signaling,0.04996024744407145,2.591329632566746,7.7649908706521895,CXCL10;COL6A1;CTLA4;ETFBKMT;CCR4,0.4231374775604259,0,0,187,pos,MSigDB_Hallmark_2020
