rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Inflammatory Response,0.0009340556104345935,4.255208333333333,29.684225172013964,RNF144B;P2RX4;CD70;LPAR1;NLRP3;TIMP1;MEFV;ICOSLG,0.03829628002781833,0,0,140,pos,MSigDB_Hallmark_2020
2,Adipogenesis,0.004067400402162354,3.684635829149776,20.28300352206346,CD151;SCP2;RETSAT;MGST3;ME1;CMBL;TOB1,0.05558780549621884,0,0,140,pos,MSigDB_Hallmark_2020
3,Estrogen Response Late,0.004067400402162354,3.684635829149776,20.28300352206346,OPN3;CISH;MDK;HSPA4L;CKB;TOB1;MAPK13,0.05558780549621884,0,0,140,pos,MSigDB_Hallmark_2020
