rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Regulation Of Vascular Endothelial Cell Proliferation (GO:1905562),0.0007195272026923491,20.086294416243653,145.36282995258424,COL4A3;CCL2;FGFR1,0.32316933725594105,0,0,116,pos,GO_Biological_Process_2023
2,Positive Regulation Of Endothelial Cell Development (GO:1901552),0.0009754681839454337,66.65656565656566,462.10284137848555,CLDN5;PROC,0.32316933725594105,0,0,116,pos,GO_Biological_Process_2023
3,Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142),0.0009754681839454337,66.65656565656566,462.10284137848555,CLDN5;PROC,0.32316933725594105,0,0,116,pos,GO_Biological_Process_2023
