rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Bruising susceptibility (HP:0000978),0.00014059568000422912,8.357717836463776,74.12980053694949,CLCN7;ITGB3;SERPINF2;F13A1;GP1BA;GP6,0.035711302721074194,0,0,27,neg,Human_Phenotype_Ontology
2,Menorrhagia (HP:0000132),0.0006040394207294829,21.522117476432197,159.51916044937724,ITGB3;GP1BA;GP6,0.07671300643264434,0,0,27,neg,Human_Phenotype_Ontology
3,Prolonged bleeding time (HP:0003010),0.0011471485105092553,16.736040609137056,113.31096080850561,ITGB3;GP1BA;GP6,0.08499919002360512,0,0,27,neg,Human_Phenotype_Ontology
