rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,PTK6 Regulates Cell Cycle R-HSA-8849470,0.0014535707837741265,49.98989898989899,326.6206097208578,CCNE1;PTK6,0.5192891941548348,0,0,217,neg,Reactome_2022
2,"Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151",0.004247232134539841,24.98989898989899,136.4820277236255,DHFR;GCHFR,0.5192891941548348,0,0,217,neg,Reactome_2022
3,HDL Remodeling R-HSA-8964058,0.004247232134539841,24.98989898989899,136.4820277236255,CETP;LCAT,0.5192891941548348,0,0,217,neg,Reactome_2022
