rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,IL-2/STAT5 Signaling,0.0009042939507854836,4.277705061082025,29.97968028880589,IFITM3;S100A1;CTSZ;COL6A1;EMP1;ETFBKMT;EEF1AKMT1;PLEC,0.034363170129848374,0,0,179,neg,MSigDB_Hallmark_2020
2,Epithelial Mesenchymal Transition,0.015493990781832804,3.1256244021681368,13.025424015927582,FBN2;TAGLN;DAB2;SDC4;TNFRSF12A;PLOD1,0.19625721656988218,0,0,179,neg,MSigDB_Hallmark_2020
3,KRAS Signaling Up,0.015493990781832804,3.1256244021681368,13.025424015927582,PCSK1N;IL1B;TMEM176B;TMEM176A;C3AR1;EMP1,0.19625721656988218,0,0,179,neg,MSigDB_Hallmark_2020
