rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Receptor-Mediated Endocytosis (GO:0006898),3.1607414902953266e-05,7.1951754385964914,74.55726279720184,CLN3;RAMP2;CALCRL;CAV1;FCHO2;STON1;CD9;VLDLR,0.031768138503839534,0,0,61,neg,GO_Biological_Process_2023
2,Cell-Cell Junction Organization (GO:0045216),6.063573890742817e-05,9.84602593947456,95.61107634878178,DSP;CLDN5;LIM2;ARVCF;PARD6B;MYADM,0.031768138503839534,0,0,61,neg,GO_Biological_Process_2023
3,Cell-Cell Junction Assembly (GO:0007043),7.739574933451497e-05,9.390166534496432,88.89275047707838,CLDN5;LIM2;RAMP2;ARVCF;PARD6B;CD9,0.031768138503839534,0,0,61,neg,GO_Biological_Process_2023
