rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,NFKB1 mouse,0.0009340556104345935,4.255208333333333,29.684225172013964,PPP1R14A;ITGAM;KLF5;PDK4;FN1;TIMP3;LTC4S;BCL2L1,0.12142722935649716,0,0,32,pos,TRRUST_Transcription_Factors_2019
2,POU2F2 human,0.004247232134539841,24.98989898989899,136.4820277236255,HBB;HLA-DOB,0.15536907449481302,0,0,32,pos,TRRUST_Transcription_Factors_2019
3,PPARD mouse,0.0051570205394645754,22.21212121212121,117.00004466783103,UCP3;PDK4,0.15536907449481302,0,0,32,pos,TRRUST_Transcription_Factors_2019
