rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Xenobiotic Metabolism,0.015493990781832804,3.1256244021681368,13.025424015927582,VNN1;JUP;TMEM176B;APOE;PTS;CES1,0.6042656404914793,0,0,231,pos,MSigDB_Hallmark_2020
2,Apical Junction,0.0508439984704279,2.5779092702169626,7.679574154313181,JUP;IRS1;TSPAN4;MADCAM1;MYH10,0.6609719801155627,0,0,231,pos,MSigDB_Hallmark_2020
3,KRAS Signaling Up,0.0508439984704279,2.5779092702169626,7.679574154313181,GUCY1A1;JUP;TMEM176B;TMEM176A;C3AR1,0.6609719801155627,0,0,231,pos,MSigDB_Hallmark_2020
