rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),0.00010411396073230691,19.221574344023324,176.26230732641343,GSTM4;GSTM2;GSTM1;LTC4S,0.10364163969736684,0,0,110,pos,GO_Biological_Process_2023
2,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",0.00015320271943439296,37.6751269035533,330.92884130781977,IRF4;TNFSF4;SH3RF1,0.10364163969736684,0,0,110,pos,GO_Biological_Process_2023
3,Xenobiotic Catabolic Process (GO:0042178),0.0008481701801219675,18.82994923857868,133.17348392535672,GSTM4;GSTM2;GSTM1,0.20520269431018576,0,0,110,pos,GO_Biological_Process_2023
