rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cholesterol Homeostasis,9.765585329499879e-05,8.974530018192844,82.87135728306936,FADS2;FDPS;SQLE;HMGCS1;SCD;ACAT2,0.004101545838389949,0,0,102,neg,MSigDB_Hallmark_2020
2,Apoptosis,0.005680261507382358,3.919853674758896,20.268614776112877,GSTM1;GSN;LMNA;PSEN2;NEFH;IER3,0.11928549165502952,0,0,102,neg,MSigDB_Hallmark_2020
3,TNF-alpha Signaling via NF-kB,0.015493990781832804,3.1256244021681368,13.025424015927582,PER1;DUSP1;FOS;PHLDA2;IER2;IER3,0.15181590589589009,0,0,102,neg,MSigDB_Hallmark_2020
