rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cholesterol Biosynthesis R-HSA-191273,0.00012208503690954434,18.346938775510203,165.32046257631316,FDPS;SQLE;HMGCS1;MSMO1,0.061408773565500806,0,0,102,neg,Reactome_2022
2,Activation Of Gene Expression By SREBF (SREBP) R-HSA-2426168,0.0008067730463282587,10.613319011815252,75.59302673955138,FDPS;SQLE;HMGCS1;SCD,0.20290342115155707,0,0,102,neg,Reactome_2022
3,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,0.0022221695468688358,7.902761104441777,48.280111503025644,FDPS;SQLE;HMGCS1;SCD,0.37258376069167476,0,0,102,neg,Reactome_2022
