rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Sterol Biosynthetic Process (GO:0016126),0.00016460907121433117,16.816326530612244,146.50278000651662,SQLE;HMGCS1;MSMO1;CES1,0.18666668675705153,0,0,102,neg,GO_Biological_Process_2023
2,Prostanoid Metabolic Process (GO:0006692),0.0005011239651713426,23.178836392034363,176.1280286078286,GSTM1;CYP2S1;CES1,0.23358371602879935,0,0,102,neg,GO_Biological_Process_2023
3,Response To Purine-Containing Compound (GO:0014074),0.0017076659731305678,14.343002175489485,91.40261395182883,NT5E;P2RY6;P2RY1,0.23358371602879935,0,0,102,neg,GO_Biological_Process_2023
