rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,TNF-alpha Signaling via NF-kB,0.015493990781832804,3.1256244021681368,13.025424015927582,CXCL10;SERPINB2;TUBB2A;SIK1;CXCL2;ICOSLG,0.14331941473195345,0,0,129,pos,MSigDB_Hallmark_2020
2,Apical Junction,0.015493990781832804,3.1256244021681368,13.025424015927582,NEXN;GNAI1;SKAP2;THBS3;MAPK13;NECTIN1,0.14331941473195345,0,0,129,pos,MSigDB_Hallmark_2020
3,mTORC1 Signaling,0.015493990781832804,3.1256244021681368,13.025424015927582,DHFR;FADS2;CTH;AK4;VLDLR;SKAP2,0.14331941473195345,0,0,129,pos,MSigDB_Hallmark_2020
