rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Glutathione metabolism,0.01941144445372479,5.568527918781726,21.950538252832054,GSTM4;GSTM3;CHAC2,0.8981026912117573,0,0,196,pos,KEGG_2021_Human
2,Thyroid hormone synthesis,0.039358507090898553,4.1725888324873095,13.498504866555718,DUOX1;ADCY3;ATP1B1,0.8981026912117573,0,0,196,pos,KEGG_2021_Human
3,Metabolism of xenobiotics by cytochrome P450,0.04068388725460846,4.115221472776581,13.17662292356699,GSTM4;GSTM3;CYP2S1,0.8981026912117573,0,0,196,pos,KEGG_2021_Human
