rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,PPAR signaling pathway,0.006473347840390891,5.752186588921282,28.991376259941838,CYP27A1;FABP1;CPT1A;ME1,0.8083083692312929,0,0,127,pos,KEGG_2021_Human
2,Fatty acid degradation,0.009061882822613368,7.522842639593908,35.3850321555175,CPT1A;ALDH2;CYP2U1,0.8083083692312929,0,0,127,pos,KEGG_2021_Human
3,Amino sugar and nucleotide sugar metabolism,0.012247096503504439,6.685279187817259,29.431716933517144,HKDC1;UAP1L1;PMM2,0.8083083692312929,0,0,127,pos,KEGG_2021_Human
