rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Intestinal immune network for IgA production,0.00011485363419992406,11.781156827668456,106.87691096820599,HLA-DRB5;HLA-DMB;IL15;CCR9;HLA-DQA2,0.020903361424386178,0,0,95,pos,KEGG_2021_Human
2,Allograft rejection,0.0005488816438829229,11.864345738295318,89.07309099917518,HLA-DRB5;HLA-DMB;HLA-C;HLA-DQA2,0.03605529917039282,0,0,95,pos,KEGG_2021_Human
3,Graft-versus-host disease,0.0008067730463282587,10.613319011815252,75.59302673955138,HLA-DRB5;HLA-DMB;HLA-C;HLA-DQA2,0.03605529917039282,0,0,95,pos,KEGG_2021_Human
