rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,IKBKB mouse,0.00020276702349047898,33.48730964467005,284.75776049641166,NFKBIA;CXCL10;CXCL2,0.020479469372538375,0,0,139,neg,TRRUST_Transcription_Factors_2019
2,IRF2 human,0.0026777674677022855,33.323232323232325,197.36590289038227,DST;ERAP2,0.10417181489718443,0,0,139,neg,TRRUST_Transcription_Factors_2019
3,GATA6 human,0.0034202318391573132,28.561327561327563,162.17255858986445,CAV1;APOA1,0.10417181489718443,0,0,139,neg,TRRUST_Transcription_Factors_2019
