rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Cellular Response To Zinc Ion (GO:0071294),2.632911844601255e-07,50.743589743589745,768.7656511195227,MT2A;MT1M;MT1F;MT1X;MT1E,0.00028277473211017474,0,0,159,pos,GO_Biological_Process_2023
2,Cellular Response To Copper Ion (GO:0071280),1.3051359438883009e-06,33.82051282051282,458.24100564202934,MT2A;MT1M;MT1F;MT1X;MT1E,0.0007008580018680175,0,0,159,pos,GO_Biological_Process_2023
3,Response To Copper Ion (GO:0046688),3.4635138267612733e-06,26.695006747638327,335.64237766536246,MT2A;MT1M;MT1F;MT1X;MT1E,0.0011530325630760118,0,0,159,pos,GO_Biological_Process_2023
