rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Glutathione Conjugation R-HSA-156590,0.005517288559721188,9.121827411167512,47.43230522818489,GSTM4;GSTM1;MGST3,0.6614769913006912,0,0,248,neg,Reactome_2022
2,Synthesis Of PE R-HSA-1483213,0.007218101036314867,18.171717171717173,89.6077061786221,CHKB;LPIN2,0.6614769913006912,0,0,248,neg,Reactome_2022
3,Triglyceride Biosynthesis R-HSA-75109,0.008366027088182239,16.656565656565657,79.67795051677446,GPAT2;LPIN2,0.6614769913006912,0,0,248,neg,Reactome_2022
