rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Herpes simplex virus 1 infection,0.0015693656524028235,2.7685649705055404,17.87685597690109,ZNF155;ZNF441;ZNF782;ZNF682;HLA-DRB5;ZNF283;SOCS3;ZNF90;C5;ZNF91;ZFP57;ZNF607;NECTIN2,0.17105445957133156,0,0,248,neg,KEGG_2021_Human
2,Glutathione metabolism,0.0025341401417975046,7.60377358490566,45.45460491125239,GSTM4;GSTM1;MGST3;GPX7,0.17105445957133156,0,0,248,neg,KEGG_2021_Human
3,Glycerophospholipid metabolism,0.016905547622331568,4.278332609639601,17.456082420924414,CHKB;GPAT2;GPD1L;LPIN2,0.7607496430049205,0,0,248,neg,KEGG_2021_Human
