rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,TNF-alpha Signaling via NF-kB,0.015493990781832804,3.1256244021681368,13.025424015927582,PTGS2;JUNB;IER2;KLF2;IER3;RHOB,0.5577836681459809,0,0,50,neg,MSigDB_Hallmark_2020
2,Glycolysis,0.0508439984704279,2.5779092702169626,7.679574154313181,GMPPB;CHPF;PMM2;SDC1;IER3,0.5647682887529957,0,0,50,neg,MSigDB_Hallmark_2020
3,heme Metabolism,0.0508439984704279,2.5779092702169626,7.679574154313181,PSMD9;KAT2B;BSG;ADD1;ATP6V0A1,0.5647682887529957,0,0,50,neg,MSigDB_Hallmark_2020
