rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Microtubule Binding (GO:0008017),2.5204665984556416e-09,7.6338467537531685,151.14117148366458,GABARAPL2;SPAG5;PLK1;KIF23;KNSTRN;CENPE;KIF18A;KIFC1;PRC1;NUSAP1;BIRC5;KIF2C;GTSE1;DLGAP5;SPC24;CLASP1,5.519821850617855e-07,0,0,8,neg,GO_Molecular_Function_2023
2,Tubulin Binding (GO:0015631),2.7619675477749056e-08,5.937740750694258,103.34481874414713,GABARAPL2;SPAG5;PLK1;KIF23;BRCA1;CENPE;KIF18A;KIFC1;PRC1;NUSAP1;BIRC5;KIF2C;TTLL12;GTSE1;DLGAP5;SPC24;CLASP1,3.0243544648135216e-06,0,0,8,neg,GO_Molecular_Function_2023
3,Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538),6.2275055160506324e-06,15.278350515463918,183.13447867430412,CCNA2;CCNB2;CCNB1;CDKN2C;CCNF;MCM2,0.00045460790267169617,0,0,8,neg,GO_Molecular_Function_2023
