rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),0.0009905301969888136,17.721409375933113,122.58377707877821,ING2;HDAC1;BRMS1L,0.4400605127456655,0,0,233,pos,GO_Biological_Process_2023
2,Negative Regulation Of Plasminogen Activation (GO:0010757),0.0014535707837741265,49.98989898989899,326.6206097208578,SERPINE2;SERPINF2,0.4400605127456655,0,0,233,pos,GO_Biological_Process_2023
3,Amine Metabolic Process (GO:0009308),0.0034202318391573132,28.561327561327563,162.17255858986445,SULT1A1;SULT1A2,0.4400605127456655,0,0,233,pos,GO_Biological_Process_2023
