rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,Myogenesis,1.2875335832821629e-14,12.11111111111111,387.35527247124753,RYR1;MYOM1;TAGLN;TPM2;TNNC2;FHL1;PDE4DIP;MYL6B;PYGM;ENO3;SIRT2;MRAS;FXYD1;TNNT3;SPEG;TNNI2;CKB;CRYAB;PFKM;MYH7,4.50636754148757e-13,0,0,38,pos,MSigDB_Hallmark_2020
2,IL-2/STAT5 Signaling,0.003957733062368773,3.7040155440414506,20.490924669981364,BATF3;AHCY;GUCY1B1;S100A1;CD48;ENO3;AGER,0.04745300469189413,0,0,38,pos,MSigDB_Hallmark_2020
3,p53 Pathway,0.004067400402162354,3.684635829149776,20.28300352206346,SEC61A1;CSRNP2;ABHD4;SP1;OSGIN1;COQ8A;PRKAB1,0.04745300469189413,0,0,38,pos,MSigDB_Hallmark_2020
