rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library
1,p53 Pathway,0.0009340556104345935,4.255208333333333,29.684225172013964,SERTAD3;CDKN2B;PMM1;PLK2;PDGFA;HMOX1;NUDT15;PRKAB1,0.02461417813587903,0,0,173,pos,MSigDB_Hallmark_2020
2,Apoptosis,0.001200691616384343,4.626943005181347,31.115532561213737,BIK;HMOX1;BCL10;CD14;TNF;NEFH;EREG,0.02461417813587903,0,0,173,pos,MSigDB_Hallmark_2020
3,TNF-alpha Signaling via NF-kB,0.004067400402162354,3.684635829149776,20.28300352206346,ABCA1;KLF10;CCL20;PLK2;KYNU;TNF;CXCL2,0.05320008948759612,0,0,173,pos,MSigDB_Hallmark_2020
